Humidity3pm,Humidity9am,Sunshine,Cloud3pm,Pressure3pm,Temp3pm,Rainfall,WindGustSpeed,Location
89.0,85.0,,,1005.5,11.8,8.4,61.0,Adelaide
7.0,12.0,11.9,6.0,1015.1,33.9,0.0,30.0,AliceSprings
28.0,68.0,,,1012.8,30.3,0.0,43.0,Tuggeranong
62.0,86.0,,5.0,,15.8,0.6,,Newcastle
98.0,98.0,,,,9.8,3.0,39.0,MountGinini
20.0,52.0,10.3,2.0,1024.1,28.9,0.0,30.0,Perth
93.0,98.0,,8.0,1015.5,15.8,3.2,41.0,Richmond
70.0,83.0,,1.0,1018.1,19.9,7.4,20.0,CoffsHarbour
31.0,67.0,11.2,4.0,1007.8,29.7,0.0,43.0,Moree
58.0,99.0,,,1018.4,14.2,1.2,52.0,Witchcliffe
30.0,64.0,,,1010.5,20.6,0.2,43.0,Ballarat
90.0,87.0,,,1022.4,17.6,5.6,52.0,NorahHead
67.0,82.0,3.2,7.0,1014.7,14.1,22.4,43.0,MelbourneAirport
52.0,67.0,,,,20.9,0.0,30.0,MountGinini
27.0,75.0,5.9,,1023.9,19.3,0.0,19.0,Nuriootpa
83.0,89.0,,,1006.9,10.4,3.6,19.0,Albury
81.0,72.0,2.7,8.0,1011.3,17.0,0.6,,Albany
46.0,62.0,,,1015.3,25.4,0.0,37.0,BadgerysCreek
25.0,53.0,11.7,2.0,1017.8,25.0,0.2,26.0,Nuriootpa
13.0,70.0,11.3,1.0,1019.0,26.3,0.0,31.0,WaggaWagga
25.0,59.0,11.8,7.0,1011.8,34.1,0.0,28.0,Mildura
74.0,100.0,8.2,5.0,1004.7,16.5,0.8,,Albany
,,,,1015.3,16.7,3.4,37.0,Witchcliffe
53.0,76.0,10.3,5.0,1020.9,20.7,5.6,,Sydney
19.0,41.0,12.2,4.0,1007.7,30.7,0.0,65.0,Melbourne
34.0,51.0,12.0,0.0,1018.1,25.8,0.0,33.0,Perth
42.0,78.0,,1.0,1026.6,18.2,0.0,24.0,Bendigo
44.0,60.0,11.4,4.0,1016.7,29.3,0.0,35.0,Perth
78.0,87.0,,,1013.0,20.6,0.0,59.0,Wollongong
40.0,49.0,12.8,0.0,1016.5,25.8,0.0,46.0,PerthAirport
69.0,82.0,,,1020.7,15.7,18.0,63.0,NorahHead
84.0,93.0,3.6,7.0,1030.4,11.5,0.0,19.0,MountGambier
52.0,56.0,,,1015.1,22.8,0.0,41.0,Walpole
89.0,99.0,,,,17.0,0.0,33.0,MountGinini
62.0,68.0,,,1007.9,19.1,2.2,31.0,NorahHead
14.0,48.0,13.1,0.0,1013.7,34.1,0.0,56.0,Woomera
31.0,64.0,,8.0,1013.7,30.3,0.0,54.0,Albury
44.0,73.0,10.3,4.0,1016.1,27.6,0.0,30.0,Watsonia
73.0,78.0,8.2,4.0,1013.5,23.8,0.0,37.0,NorfolkIsland
86.0,78.0,0.0,8.0,1014.8,16.3,0.0,41.0,Moree
87.0,76.0,0.0,7.0,1014.0,16.7,0.2,33.0,Perth
92.0,78.0,3.0,7.0,1003.3,18.8,0.0,,Albany
63.0,69.0,9.3,1.0,1019.6,19.5,0.0,,Albany
40.0,52.0,,,1019.7,21.6,0.0,43.0,BadgerysCreek
48.0,78.0,10.4,5.0,1027.9,14.5,0.6,30.0,MelbourneAirport
33.0,75.0,,,1009.8,20.7,0.0,37.0,Richmond
48.0,83.0,,0.0,,17.5,0.1,,Newcastle
96.0,77.0,,,997.0,14.2,0.2,61.0,Walpole
42.0,70.0,8.0,3.0,1015.3,15.1,3.0,35.0,PerthAirport
54.0,59.0,7.5,7.0,1013.5,26.7,0.0,63.0,Williamtown
56.0,64.0,9.3,7.0,1011.6,24.1,0.0,44.0,SydneyAirport
28.0,45.0,,3.0,1016.2,22.9,0.0,37.0,Cobar
56.0,54.0,,,1014.0,27.0,0.4,43.0,GoldCoast
54.0,68.0,9.4,3.0,1018.4,17.9,0.0,33.0,Nuriootpa
41.0,56.0,,,1014.6,18.1,0.0,39.0,Launceston
27.0,53.0,,,1008.7,28.1,0.0,30.0,Albury
67.0,88.0,2.9,4.0,1030.0,13.4,0.0,20.0,Melbourne
49.0,52.0,,,,20.4,0.0,,CoffsHarbour
77.0,90.0,,,1031.8,16.5,0.8,43.0,NorahHead
68.0,87.0,,,1011.5,15.2,0.0,35.0,Launceston
75.0,73.0,0.4,8.0,1019.3,13.5,0.0,31.0,Portland
41.0,70.0,,8.0,1020.5,17.7,0.0,43.0,Canberra
26.0,53.0,,,1019.3,24.3,0.0,26.0,Albury
11.0,56.0,10.6,1.0,1012.5,33.7,0.0,72.0,SydneyAirport
62.0,76.0,,,1022.4,18.7,0.0,24.0,Walpole
35.0,49.0,10.4,,1021.3,21.7,0.0,44.0,Adelaide
51.0,78.0,7.6,5.0,1019.3,15.5,1.6,35.0,MelbourneAirport
68.0,54.0,8.6,,1006.2,9.8,0.8,52.0,Hobart
27.0,16.0,10.9,1.0,1011.0,24.1,0.0,44.0,Townsville
64.0,58.0,,,,7.6,0.0,31.0,MountGinini
51.0,52.0,,8.0,1015.0,16.4,0.0,30.0,Cobar
49.0,63.0,9.8,7.0,1016.4,21.4,0.0,44.0,MountGambier
46.0,61.0,8.8,5.0,1010.2,17.7,0.6,43.0,Nuriootpa
48.0,54.0,7.3,3.0,1018.5,25.5,1.0,48.0,Townsville
38.0,77.0,,6.0,1019.9,26.5,0.0,28.0,Moree
69.0,74.0,,,1021.0,24.8,0.0,31.0,CoffsHarbour
26.0,34.0,,,1004.8,17.7,0.0,91.0,Williamtown
26.0,67.0,,,1004.1,36.2,0.0,54.0,BadgerysCreek
31.0,32.0,11.1,0.0,1013.8,22.3,0.0,31.0,Townsville
46.0,63.0,,,1016.9,24.6,0.2,28.0,Adelaide
,55.0,,,1009.0,,0.0,,Katherine
60.0,62.0,,,1020.9,17.7,0.0,30.0,Witchcliffe
39.0,55.0,1.9,7.0,1017.7,18.8,0.0,37.0,AliceSprings
44.0,76.0,8.5,7.0,1027.1,19.7,0.0,33.0,PerthAirport
55.0,62.0,4.8,2.0,1016.0,17.7,0.0,,Albany
38.0,64.0,,,1019.9,22.6,0.0,31.0,Tuggeranong
41.0,56.0,,,1014.5,15.4,0.0,41.0,Tuggeranong
25.0,45.0,,,1005.4,24.9,0.0,44.0,Wollongong
14.0,55.0,,,,40.6,0.0,57.0,Penrith
18.0,47.0,,,1020.6,30.6,0.0,41.0,Nhil
,97.0,,,1026.9,,0.4,,Albany
32.0,38.0,,,1009.0,16.7,0.0,41.0,NorahHead
30.0,52.0,10.5,4.0,1007.9,33.9,0.0,56.0,WaggaWagga
69.0,71.0,0.5,7.0,1015.7,21.9,0.0,19.0,NorfolkIsland
79.0,81.0,,8.0,992.9,11.2,7.8,78.0,Portland
92.0,36.0,,8.0,999.7,21.7,0.0,56.0,Bendigo
,65.0,,,,,0.0,,Newcastle
64.0,61.0,2.5,8.0,1014.5,25.4,0.0,35.0,Townsville
21.0,71.0,,0.0,,31.5,0.0,,Newcastle
74.0,85.0,,,1016.5,26.2,0.0,39.0,NorahHead
64.0,66.0,,,1028.1,13.3,,,Witchcliffe
62.0,68.0,,,1027.6,13.1,1.4,24.0,Adelaide
36.0,55.0,,2.0,,17.5,0.0,,Newcastle
68.0,81.0,9.0,4.0,1004.9,31.0,19.6,48.0,Darwin
46.0,71.0,0.3,7.0,1010.3,21.9,0.2,35.0,Sale
34.0,49.0,3.8,7.0,1013.3,19.2,0.0,54.0,Hobart
24.0,43.0,11.4,0.0,1015.4,33.3,0.0,37.0,MelbourneAirport
44.0,93.0,6.3,,1028.4,14.9,0.0,37.0,Mildura
71.0,80.0,,,1008.5,13.8,0.0,48.0,Launceston
45.0,68.0,6.0,7.0,1015.6,14.6,2.2,50.0,MelbourneAirport
32.0,36.0,,3.0,1020.5,19.5,0.0,46.0,Uluru
56.0,89.0,5.4,6.0,1016.4,15.1,13.4,65.0,PearceRAAF
67.0,51.0,5.9,7.0,1013.8,24.8,0.0,28.0,Perth
51.0,50.0,1.9,1.0,1018.4,20.3,0.0,,Canberra
42.0,73.0,,,1008.4,33.7,0.0,46.0,BadgerysCreek
78.0,64.0,,,1010.7,17.4,0.0,65.0,Wollongong
15.0,49.0,10.7,6.0,1008.9,32.8,0.0,46.0,Nuriootpa
32.0,47.0,,,1015.8,24.0,0.0,54.0,Wollongong
71.0,83.0,,,,21.2,2.6,26.0,Penrith
85.0,79.0,0.4,8.0,1014.5,19.5,0.0,61.0,NorfolkIsland
86.0,97.0,,,,22.0,0.0,31.0,Penrith
60.0,62.0,10.5,6.0,1011.4,27.9,0.0,35.0,Townsville
80.0,100.0,,8.0,1023.3,10.7,2.6,33.0,Ballarat
31.0,44.0,9.2,7.0,992.6,22.1,0.0,87.0,Hobart
70.0,89.0,,8.0,1015.4,15.7,49.0,80.0,Wollongong
16.0,20.0,12.7,2.0,1004.2,37.4,0.0,56.0,AliceSprings
31.0,39.0,,,1006.0,20.9,0.0,44.0,Richmond
37.0,56.0,,7.0,1004.6,31.3,0.0,69.0,Williamtown
53.0,68.0,,,1014.7,20.7,0.0,48.0,Tuggeranong
80.0,87.0,7.7,4.0,1000.7,23.0,1.4,52.0,NorfolkIsland
50.0,67.0,9.0,,1017.1,19.3,0.2,26.0,CoffsHarbour
71.0,82.0,,,1027.1,15.7,0.0,31.0,Walpole
84.0,98.0,5.2,,1011.0,15.3,2.0,52.0,Dartmoor
54.0,79.0,,,1020.4,27.2,2.2,28.0,CoffsHarbour
13.0,25.0,11.3,0.0,1022.0,20.6,0.0,41.0,AliceSprings
15.0,36.0,,,1004.6,34.8,0.0,56.0,Richmond
81.0,81.0,,,1017.7,21.0,0.0,22.0,Wollongong
45.0,89.0,10.5,1.0,1014.4,28.0,0.0,31.0,MelbourneAirport
62.0,72.0,9.2,6.0,1021.4,26.9,1.0,48.0,SydneyAirport
57.0,78.0,11.2,1.0,1022.5,22.5,0.2,,Sydney
50.0,61.0,,,1012.3,25.0,0.2,30.0,GoldCoast
28.0,61.0,10.4,0.0,1019.3,23.2,0.0,39.0,PerthAirport
38.0,83.0,,,1018.3,23.1,0.0,26.0,Richmond
35.0,62.0,,,1020.5,25.1,0.0,39.0,Albury
8.0,23.0,13.3,0.0,1007.3,39.6,0.0,43.0,PerthAirport
68.0,95.0,2.8,6.0,1016.8,8.0,0.0,39.0,Canberra
76.0,84.0,,,1019.5,17.0,1.0,30.0,Nhil
43.0,57.0,7.8,3.0,1013.7,21.4,0.0,74.0,Williamtown
69.0,81.0,6.9,7.0,1006.5,9.5,0.4,56.0,MelbourneAirport
59.0,63.0,7.8,3.0,1010.7,30.4,0.0,46.0,Townsville
36.0,72.0,,,1026.1,17.0,0.0,35.0,Uluru
64.0,74.0,3.7,6.0,1008.5,29.1,0.0,39.0,Cairns
45.0,48.0,13.2,1.0,1014.4,27.2,0.0,41.0,Perth
45.0,38.0,10.0,1.0,1026.9,13.5,0.0,52.0,SydneyAirport
47.0,61.0,12.5,6.0,1016.9,17.4,1.2,50.0,MelbourneAirport
98.0,98.0,,,,6.3,0.0,31.0,MountGinini
42.0,46.0,,,,20.6,0.0,,CoffsHarbour
62.0,87.0,5.2,7.0,1002.5,19.1,1.2,56.0,Portland
14.0,33.0,11.6,1.0,1010.3,41.4,0.0,37.0,Cobar
32.0,24.0,,8.0,1004.8,32.6,0.0,41.0,AliceSprings
37.0,42.0,12.3,0.0,1014.8,27.7,0.0,30.0,Perth
20.0,51.0,,,,29.1,0.0,35.0,Penrith
42.0,69.0,,,,27.6,0.0,,Canberra
47.0,50.0,8.4,4.0,1017.4,16.9,0.0,26.0,SydneyAirport
93.0,69.0,,8.0,1004.9,14.3,0.6,83.0,Albury
57.0,69.0,,,1019.0,22.6,3.0,43.0,NorahHead
72.0,88.0,4.7,6.0,1021.2,18.5,0.0,28.0,MountGambier
83.0,84.0,,,1026.9,10.6,9.8,48.0,Witchcliffe
32.0,70.0,,,,28.7,0.0,24.0,Penrith
85.0,93.0,,8.0,998.7,13.6,16.2,43.0,WaggaWagga
57.0,87.0,0.0,,1005.4,26.0,0.0,54.0,Melbourne
,,,,,,0.2,69.0,MountGinini
60.0,95.0,7.3,4.0,1014.5,18.2,8.4,20.0,PearceRAAF
13.0,44.0,7.9,7.0,1004.1,35.0,0.0,81.0,MountGambier
52.0,84.0,5.3,5.0,1025.5,12.8,6.8,26.0,MelbourneAirport
52.0,52.0,10.1,3.0,1018.5,19.3,1.2,30.0,Perth
51.0,80.0,6.1,7.0,1020.5,17.9,0.0,28.0,Portland
92.0,82.0,,,,-1.9,0.0,63.0,MountGinini
20.0,100.0,11.1,,1015.7,34.9,0.0,39.0,Dartmoor
65.0,96.0,,,1010.5,13.9,12.4,20.0,Tuggeranong
54.0,93.0,6.3,5.0,,16.1,0.2,20.0,Portland
60.0,71.0,,,1018.0,19.0,0.0,46.0,Launceston
44.0,61.0,,,1016.4,19.8,0.0,20.0,BadgerysCreek
47.0,55.0,,,1003.1,19.0,0.0,46.0,Walpole
39.0,49.0,6.9,7.0,1024.6,18.2,0.6,43.0,MountGambier
6.0,13.0,12.8,1.0,1008.0,36.5,0.0,37.0,AliceSprings
44.0,75.0,9.5,1.0,1018.0,21.4,0.0,26.0,PerthAirport
47.0,40.0,2.4,,1022.8,13.9,0.0,35.0,Adelaide
26.0,48.0,11.5,,1006.1,26.7,0.0,44.0,Adelaide
67.0,77.0,,,1024.0,16.6,0.6,43.0,Wollongong
38.0,99.0,,,,18.9,0.2,31.0,Penrith
70.0,82.0,,1.0,1009.2,23.4,6.4,44.0,Wollongong
61.0,92.0,,,1029.5,12.4,2.0,46.0,Nhil
62.0,76.0,4.6,7.0,1021.8,23.4,0.6,46.0,Williamtown
57.0,58.0,12.3,2.0,1009.5,29.9,0.6,39.0,Townsville
74.0,88.0,6.6,6.0,1021.1,13.2,5.8,39.0,Portland
64.0,94.0,3.9,6.0,1010.6,10.4,22.0,56.0,Nuriootpa
,100.0,,,,,9.0,,MountGinini
69.0,73.0,,,1034.3,15.9,0.0,24.0,Walpole
67.0,80.0,,,,15.3,0.0,39.0,Launceston
60.0,77.0,,1.0,1020.5,18.5,0.0,33.0,Portland
58.0,97.0,7.3,3.0,1019.2,17.2,2.8,30.0,Perth
,,,,,22.0,0.0,30.0,Penrith
81.0,68.0,,2.0,1002.8,29.1,3.6,46.0,Uluru
20.0,39.0,10.1,4.0,1015.7,31.9,0.0,33.0,AliceSprings
,82.0,,,1004.3,,0.0,28.0,Katherine
43.0,57.0,9.3,3.0,1020.7,17.8,0.0,37.0,PerthAirport
52.0,48.0,12.6,1.0,1014.2,19.4,0.0,35.0,NorfolkIsland
,,,,1020.0,19.2,0.0,41.0,Cobar
60.0,99.0,9.9,,1027.6,15.9,0.4,24.0,Portland
65.0,76.0,7.6,8.0,1019.1,13.1,1.2,52.0,Portland
,,,,1018.1,19.6,6.4,31.0,Witchcliffe
78.0,100.0,,,1018.0,19.4,0.2,20.0,Walpole
11.0,41.0,13.1,1.0,1002.0,40.8,0.0,54.0,Moree
9.0,20.0,,,1016.7,30.4,0.0,39.0,Uluru
71.0,88.0,,7.0,1016.7,17.9,0.2,44.0,MountGambier
34.0,68.0,11.8,1.0,1010.6,32.2,0.0,,Sydney
24.0,63.0,,7.0,1008.8,31.9,0.0,37.0,Bendigo
36.0,63.0,10.2,1.0,1023.4,24.1,0.0,31.0,PerthAirport
67.0,71.0,6.8,7.0,1003.2,30.3,0.2,31.0,Cairns
21.0,50.0,,1.0,1011.0,35.7,0.2,57.0,Bendigo
58.0,84.0,,8.0,1007.6,19.7,0.0,48.0,Canberra
61.0,80.0,2.6,8.0,1017.3,23.2,0.4,46.0,PearceRAAF
24.0,71.0,11.9,1.0,1019.8,27.6,0.2,31.0,Portland
44.0,67.0,,,1015.9,33.3,0.0,33.0,BadgerysCreek
45.0,79.0,8.7,3.0,1023.0,16.6,0.0,30.0,Cobar
23.0,53.0,,,1005.5,22.5,5.2,61.0,Canberra
78.0,100.0,,1.0,,10.9,0.0,41.0,Launceston
,62.0,,,,,0.0,,Newcastle
63.0,62.0,,,1009.5,23.8,0.0,33.0,Witchcliffe
38.0,72.0,3.7,7.0,1012.1,25.3,0.6,54.0,AliceSprings
67.0,81.0,,,1029.3,13.3,0.0,28.0,Walpole
33.0,58.0,,2.0,,20.8,0.0,37.0,Launceston
35.0,35.0,13.0,0.0,1012.1,26.6,0.0,43.0,PerthAirport
71.0,85.0,1.1,7.0,999.4,30.1,64.2,80.0,Darwin
38.0,64.0,10.8,6.0,1022.1,23.1,0.0,33.0,Moree
39.0,56.0,13.0,0.0,1009.0,30.7,0.2,26.0,Brisbane
53.0,50.0,5.0,7.0,1020.0,13.7,0.4,54.0,Hobart
62.0,72.0,11.2,4.0,1014.9,27.5,5.2,33.0,Cairns
21.0,36.0,,,1015.2,21.5,0.0,52.0,Uluru
24.0,51.0,12.3,1.0,1016.0,23.9,0.0,33.0,Moree
71.0,74.0,,,1010.7,25.5,0.0,48.0,NorahHead
55.0,74.0,1.4,7.0,1016.6,19.7,0.6,30.0,PerthAirport
72.0,73.0,,8.0,1023.9,21.2,0.4,46.0,Wollongong
69.0,99.0,,,1007.9,14.1,5.0,11.0,Launceston
73.0,82.0,0.4,8.0,1013.2,15.7,14.8,69.0,Sale
65.0,62.0,4.6,7.0,1002.6,9.4,5.0,83.0,Hobart
73.0,88.0,2.4,7.0,1019.9,16.5,0.8,33.0,PerthAirport
64.0,74.0,,5.0,,17.3,0.0,35.0,Launceston
63.0,69.0,1.3,7.0,1028.1,11.5,0.4,20.0,Portland
94.0,90.0,,,999.6,8.9,22.6,54.0,Launceston
77.0,80.0,,8.0,1013.8,18.1,0.0,43.0,Ballarat
66.0,93.0,,,,15.0,0.2,15.0,Penrith
5.0,11.0,11.4,,1014.0,30.2,0.0,26.0,AliceSprings
46.0,81.0,,3.0,1013.1,14.1,31.0,61.0,Bendigo
51.0,82.0,5.2,7.0,1024.9,15.3,0.0,30.0,Mildura
38.0,53.0,,,1008.3,18.8,0.2,43.0,Tuggeranong
,,5.4,,1027.9,11.3,0.6,48.0,Dartmoor
36.0,84.0,10.6,3.0,1015.1,26.7,0.2,48.0,Sale
53.0,81.0,,8.0,1028.7,14.3,0.0,33.0,Bendigo
47.0,99.0,,,1022.1,15.0,0.0,20.0,Albury
56.0,96.0,5.7,3.0,1024.7,15.7,14.8,35.0,Perth
51.0,91.0,,,1009.7,34.4,0.0,59.0,Wollongong
87.0,98.0,4.0,,1019.1,11.9,0.4,24.0,Dartmoor
50.0,52.0,,1.0,1015.8,19.4,0.0,43.0,Albury
25.0,60.0,6.8,4.0,1021.8,25.2,0.0,44.0,MountGambier
22.0,37.0,11.5,0.0,1014.5,30.1,0.0,35.0,Mildura
40.0,57.0,10.6,6.0,1019.9,26.6,0.0,31.0,Cobar
53.0,52.0,12.3,1.0,1010.6,28.8,0.0,33.0,Brisbane
64.0,61.0,,,1005.1,22.9,0.0,59.0,Tuggeranong
70.0,80.0,,,,17.5,0.0,54.0,SalmonGums
57.0,67.0,,,1008.2,21.8,0.0,37.0,GoldCoast
,,,,1015.7,14.9,0.0,48.0,Witchcliffe
63.0,82.0,8.9,5.0,1015.2,17.9,0.0,,Albany
57.0,86.0,,,1014.1,20.0,0.2,44.0,Bendigo
53.0,78.0,8.9,7.0,1008.8,18.2,0.8,44.0,MountGambier
62.0,98.0,,,1014.9,15.7,1.0,9.0,Launceston
55.0,80.0,,,1005.2,18.1,0.0,35.0,NorahHead
46.0,57.0,8.0,4.0,1016.6,13.8,0.0,35.0,Hobart
65.0,98.0,,7.0,1022.8,15.4,0.0,30.0,Ballarat
20.0,58.0,10.2,7.0,1009.6,36.6,0.0,41.0,MountGambier
41.0,60.0,11.6,1.0,1030.2,19.1,0.0,30.0,Hobart
36.0,82.0,8.6,1.0,1015.6,17.8,0.0,39.0,Canberra
42.0,62.0,10.2,2.0,1020.5,20.1,0.4,41.0,PerthAirport
51.0,63.0,10.6,1.0,1013.7,28.3,0.0,31.0,Townsville
86.0,95.0,,4.0,1016.4,22.2,32.6,37.0,Wollongong
48.0,73.0,,,1007.5,24.6,0.0,30.0,Launceston
56.0,67.0,9.4,6.0,1010.2,29.6,0.0,,Townsville
76.0,67.0,3.1,7.0,1012.6,12.3,0.0,41.0,MountGambier
72.0,71.0,,6.0,1023.8,19.2,13.0,63.0,Wollongong
24.0,38.0,,3.0,998.2,37.4,0.0,83.0,Moree
46.0,62.0,9.4,2.0,1013.8,23.5,0.0,28.0,Cairns
99.0,98.0,,,,20.1,4.8,24.0,Penrith
14.0,45.0,,1.0,1005.4,41.4,0.0,44.0,Uluru
58.0,62.0,8.9,1.0,1010.4,19.4,2.2,72.0,NorfolkIsland
87.0,100.0,1.4,7.0,1015.6,21.9,13.8,52.0,SydneyAirport
65.0,63.0,,,1018.2,8.5,0.0,35.0,Tuggeranong
64.0,44.0,10.6,7.0,1007.9,16.6,0.0,69.0,Sale
43.0,61.0,,,1015.9,21.5,0.0,48.0,Bendigo
23.0,53.0,,,1018.8,20.1,0.0,24.0,Uluru
71.0,99.0,,,1026.3,16.1,1.6,15.0,BadgerysCreek
50.0,65.0,8.5,5.0,1014.0,21.2,0.0,31.0,Watsonia
89.0,75.0,,8.0,1010.6,16.4,0.0,83.0,Wollongong
69.0,70.0,5.8,7.0,1016.5,20.8,0.0,54.0,NorfolkIsland
74.0,51.0,9.1,4.0,1017.9,21.6,0.0,50.0,SydneyAirport
11.0,27.0,10.7,6.0,1009.1,35.1,0.0,43.0,Mildura
10.0,15.0,11.2,1.0,1009.3,35.0,0.0,52.0,AliceSprings
17.0,66.0,,,,22.8,0.0,41.0,SalmonGums
57.0,64.0,10.6,2.0,1013.2,27.8,0.0,39.0,Townsville
50.0,54.0,,,1011.8,28.2,0.0,43.0,NorahHead
16.0,54.0,,5.0,1015.5,30.1,0.0,43.0,Bendigo
9.0,29.0,,,,33.2,0.0,43.0,SalmonGums
53.0,91.0,8.6,4.0,1010.3,20.8,3.8,54.0,MountGambier
20.0,41.0,10.0,0.0,1021.5,28.0,0.0,41.0,Mildura
46.0,57.0,12.0,1.0,1014.5,29.6,0.0,24.0,Brisbane
43.0,64.0,,,1023.1,23.4,0.0,26.0,Albury
61.0,53.0,7.4,2.0,1028.4,15.0,3.8,,Albany
93.0,83.0,,,1007.4,21.2,3.8,35.0,Tuggeranong
24.0,47.0,,,,30.6,0.0,44.0,SalmonGums
10.0,14.0,13.3,1.0,1002.2,37.6,0.0,61.0,Mildura
66.0,92.0,8.2,2.0,1023.7,15.7,0.2,28.0,Sale
52.0,83.0,8.1,4.0,1020.2,14.2,0.0,30.0,WaggaWagga
76.0,63.0,7.3,7.0,1009.5,18.9,0.0,44.0,PerthAirport
28.0,51.0,10.5,4.0,1016.0,27.9,0.0,39.0,WaggaWagga
60.0,68.0,,,1015.7,18.9,0.0,26.0,NorahHead
63.0,68.0,12.8,4.0,1007.7,26.1,11.8,28.0,CoffsHarbour
76.0,97.0,7.0,,1014.2,12.7,4.6,43.0,Dartmoor
51.0,70.0,10.3,6.0,1015.2,18.1,9.4,52.0,MelbourneAirport
43.0,72.0,,1.0,1029.0,16.4,0.0,20.0,Woomera
30.0,54.0,10.9,0.0,1016.3,27.5,0.0,37.0,AliceSprings
57.0,73.0,,,1015.5,25.8,0.2,35.0,Sale
68.0,64.0,8.8,7.0,,17.2,1.4,,Albany
34.0,61.0,11.4,1.0,1020.0,23.8,0.0,59.0,Sale
39.0,88.0,12.6,,1016.2,27.2,0.0,37.0,Dartmoor
72.0,98.0,,8.0,1020.2,9.8,0.2,41.0,Ballarat
63.0,84.0,5.4,2.0,1020.8,19.1,1.0,17.0,WaggaWagga
58.0,89.0,,,1014.1,14.8,0.0,22.0,Launceston
17.0,33.0,,1.0,1000.2,40.2,0.0,52.0,Uluru
30.0,26.0,,,,19.9,0.2,46.0,MountGinini
48.0,34.0,6.1,7.0,1011.9,21.6,0.0,52.0,Mildura
50.0,65.0,,6.0,1023.4,13.5,0.0,24.0,Cobar
58.0,68.0,9.3,2.0,1014.6,28.2,0.0,43.0,Townsville
50.0,62.0,9.8,3.0,1023.5,17.3,1.0,30.0,NorfolkIsland
23.0,66.0,9.5,3.0,1018.2,19.8,0.0,33.0,Moree
29.0,46.0,7.0,4.0,999.5,34.0,1.4,87.0,MelbourneAirport
54.0,89.0,0.5,7.0,1007.3,28.7,2.4,35.0,Moree
48.0,74.0,,,1022.3,10.5,0.0,28.0,Tuggeranong
57.0,73.0,7.4,7.0,1002.7,8.8,6.0,43.0,Hobart
64.0,64.0,9.9,5.0,1013.6,24.2,0.0,31.0,Townsville
74.0,77.0,4.2,7.0,1023.5,17.6,0.0,37.0,Sydney
67.0,86.0,2.8,7.0,1031.9,16.8,10.6,,Sydney
23.0,43.0,10.0,4.0,1011.2,35.3,0.0,48.0,Mildura
43.0,53.0,,1.0,,22.6,8.2,,Newcastle
53.0,98.0,,,,9.5,14.2,67.0,MountGinini
34.0,78.0,10.8,0.0,1009.0,32.7,0.0,28.0,MelbourneAirport
58.0,48.0,3.9,7.0,987.1,14.4,0.0,89.0,Hobart
39.0,65.0,5.6,6.0,1021.9,16.8,0.0,39.0,Hobart
79.0,85.0,,,1013.7,24.6,0.0,39.0,NorahHead
6.0,31.0,,,1014.3,32.2,0.0,28.0,Cobar
81.0,90.0,,,1009.9,25.5,0.0,30.0,NorahHead
79.0,85.0,,,1014.3,22.0,0.0,48.0,NorahHead
7.0,9.0,13.5,1.0,1008.4,39.8,0.0,43.0,WaggaWagga
30.0,65.0,6.3,7.0,1013.5,17.9,2.6,41.0,Melbourne
36.0,58.0,5.2,,1023.7,24.2,0.0,35.0,Dartmoor
49.0,84.0,,,1022.3,11.1,0.0,20.0,Canberra
37.0,65.0,,3.0,1012.7,28.4,0.0,44.0,Albury
28.0,48.0,,1.0,1021.6,18.5,0.0,48.0,Bendigo
42.0,58.0,11.4,1.0,1022.1,22.5,0.0,28.0,Brisbane
42.0,30.0,,,1019.0,18.9,0.0,30.0,Wollongong
43.0,56.0,12.7,5.0,1017.6,26.2,0.0,41.0,SydneyAirport
71.0,97.0,,,1025.4,13.5,0.0,19.0,Canberra
53.0,81.0,,,1006.4,28.3,0.4,54.0,Nhil
35.0,80.0,6.5,,1021.7,21.0,0.0,30.0,Nuriootpa
55.0,63.0,,,1006.1,27.4,0.0,46.0,Tuggeranong
47.0,67.0,,,1024.9,16.1,0.0,28.0,Albury
60.0,61.0,,,,9.2,0.0,61.0,MountGinini
55.0,62.0,6.7,5.0,1018.9,13.9,10.0,72.0,Portland
38.0,36.0,,,1016.6,18.9,0.0,41.0,GoldCoast
26.0,63.0,,6.0,,37.8,0.0,,Newcastle
80.0,76.0,7.6,8.0,1013.7,21.8,0.0,,Albany
90.0,89.0,0.0,8.0,1011.9,19.4,27.0,30.0,PearceRAAF
59.0,94.0,,,,17.4,0.0,33.0,MountGinini
47.0,44.0,9.2,,1019.0,17.8,0.0,41.0,Hobart
31.0,65.0,,,1013.6,27.6,0.0,39.0,Bendigo
85.0,80.0,0.0,8.0,1015.2,15.2,0.0,46.0,Melbourne
64.0,77.0,,4.0,,25.2,0.0,,Newcastle
63.0,72.0,,,,12.1,0.8,50.0,SalmonGums
67.0,65.0,0.1,8.0,1013.3,11.4,0.2,48.0,Portland
47.0,100.0,6.2,7.0,1017.3,22.1,0.0,41.0,MountGambier
98.0,97.0,,,,13.8,10.8,31.0,MountGinini
83.0,90.0,8.8,7.0,1025.5,11.8,0.0,15.0,Melbourne
74.0,80.0,,7.0,1021.0,20.5,0.0,31.0,Richmond
29.0,32.0,13.2,0.0,1008.3,32.7,0.0,33.0,Perth
74.0,85.0,,,1010.9,22.9,25.0,30.0,Walpole
